severity,category,jira_key,schedule_key,project_key,issue_type,summary,field,old_value,new_value,color,message,reviewer_action,source_row
Info,AddedEpic,DATA-3008,DATA-3008,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency A,Name,,Client Walkthrough - Warehouse migration circular dependency A,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,29
Info,AddedEpic,DATA-3008,DATA-3008,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency A,Rollup Key,,INIT-1500,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,29
Info,AddedEpic,DATA-3008,DATA-3008,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency A,Resource Group,,Data Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,29
Info,AddedEpic,DATA-3008,DATA-3008,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency A,% Complete,,50,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,29
Info,AddedEpic,DATA-3008,DATA-3008,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency A,Total Story Points,,20,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,29
Info,AddedEpic,DATA-3008,DATA-3008,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency A,Completed Story Points,,10,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,29
Info,AddedEpic,DATA-3008,DATA-3008,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency A,Jira Target Start,,2026-08-17,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,29
Info,AddedEpic,DATA-3008,DATA-3008,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency A,Jira Target End,,2026-10-05,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,29
Info,AddedEpic,DATA-3009,DATA-3009,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency B,Name,,Client Walkthrough - Warehouse migration circular dependency B,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,30
Info,AddedEpic,DATA-3009,DATA-3009,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency B,Rollup Key,,INIT-300,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,30
Info,AddedEpic,DATA-3009,DATA-3009,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency B,Resource Group,,Data Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,30
Info,AddedEpic,DATA-3009,DATA-3009,DATA,Epic,Client Walkthrough - Warehouse migration circular dependency B,% Complete,,32,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,30
