severity,category,jira_key,schedule_key,project_key,issue_type,summary,field,old_value,new_value,color,message,reviewer_action,source_row
Info,AddedEpic,PLAT-4010,PLAT-4010,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 11,Predecessors,,PLAT-4009,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,139
Info,AddedEpic,PLAT-4001,PLAT-4001,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 02,Predecessors,,PLAT-4000,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,141
Info,AddedEpic,PLAT-4020,PLAT-4020,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 21,Predecessors,,PLAT-4019,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,146
Info,AddedEpic,PLAT-4011,PLAT-4011,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 12,Predecessors,,PLAT-4010,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,148
Info,AddedEpic,PLAT-4002,PLAT-4002,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 03,Predecessors,,PLAT-4001,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,150
Info,AddedEpic,PLAT-4021,PLAT-4021,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 22,Predecessors,,PLAT-4020,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,155
Info,AddedEpic,PLAT-4012,PLAT-4012,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 13,Predecessors,,PLAT-4011,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,157
Info,AddedEpic,PLAT-4003,PLAT-4003,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 04,Predecessors,,PLAT-4002,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,159
Info,AddedEpic,PLAT-4022,PLAT-4022,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 23,Predecessors,,PLAT-4021,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,164
Info,AddedEpic,PLAT-4013,PLAT-4013,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 14,Predecessors,,PLAT-4012,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,166
Info,AddedEpic,PLAT-4004,PLAT-4004,PLAT,Epic,Scale Rows - Platform Services - Service mesh controls wave 05,Predecessors,,PLAT-4003,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,168
Info,AddedEpic,PLAT-4023,PLAT-4023,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 24,Predecessors,,PLAT-4022,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,173
Info,AddedEpic,PLAT-4014,PLAT-4014,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 15,Predecessors,,PLAT-4013,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,175
Info,AddedEpic,PLAT-4005,PLAT-4005,PLAT,Epic,Scale Rows - Platform Services - Environment provisioning wave 06,Predecessors,,PLAT-4004,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,177
Info,AddedEpic,PLAT-4015,PLAT-4015,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 16,Predecessors,,PLAT-4014,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,183
Info,AddedEpic,PLAT-4006,PLAT-4006,PLAT,Epic,Scale Rows - Platform Services - Artifact retention wave 07,Predecessors,,PLAT-4005,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,185
Info,AddedEpic,PLAT-4016,PLAT-4016,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 17,Predecessors,,PLAT-4015,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,190
Info,AddedEpic,PLAT-4007,PLAT-4007,PLAT,Epic,Scale Rows - Platform Services - Deployment guardrails wave 08,Predecessors,,PLAT-4006,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,192
Info,AddedEpic,PLAT-4017,PLAT-4017,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 18,Predecessors,,PLAT-4016,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,195
Info,AddedEpic,PLAT-4008,PLAT-4008,PLAT,Epic,Scale Rows - Platform Services - Kubernetes platform upgrade wave 09,Predecessors,,PLAT-4007,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,196
Info,AddedEpic,PLAT-4018,PLAT-4018,PLAT,Epic,Scale Rows - Platform Services - Secrets management wave 19,Predecessors,,PLAT-4017,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,198
Info,AddedEpic,PLAT-4009,PLAT-4009,PLAT,Epic,Scale Rows - Platform Services - Build runner rotation wave 10,Predecessors,,PLAT-4008,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,199
Info,AddedEpic,PLAT-4019,PLAT-4019,PLAT,Epic,Scale Rows - Platform Services - Shared logging wave 20,Predecessors,,PLAT-4018,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,200
