severity,category,jira_key,schedule_key,project_key,issue_type,summary,field,old_value,new_value,color,message,reviewer_action,source_row
Warning,CsvRowMissingJiraKey,,,UNASSIGNED,,,,,,,CSV row 201 has no Jira key and was skipped.,Correct the Jira export or remove the blank row.,201
Warning,StoryMissingEpicLink,CORE-899999,,CORE,Story,Client Walkthrough - Orphan child story with no Epic Link,,,,,Story/task row has no Epic Link and cannot contribute to epic completion.,Confirm the Jira export includes Epic Link for child work.,202
Review,InPlanning,WEB-2010,,WEB,Epic,Client Walkthrough - Design system discovery with no pointed child work,In Planning,,Yes,in_planning,Epic has no pointed child stories/tasks and is marked In Planning.,Confirm this epic is intentionally unestimated or add pointed child work.,28
Warning,ExcludedUnknownPrefix,UNK-9000,,UNK,Epic,Client Walkthrough - Unknown team prefix example,Resource Group,UNK,,review_needed,Epic key prefix 'UNK' is not mapped to a resource group.,Add the prefix to resource_groups or confirm the epic should be excluded.,35
Warning,ExcludedUnknownPrefix,UNK-9001,,UNK,Epic,Scale Rows - Unknown Prefix - Legacy partner request wave 02,Resource Group,UNK,,review_needed,Epic key prefix 'UNK' is not mapped to a resource group.,Add the prefix to resource_groups or confirm the epic should be excluded.,78
Warning,ExcludedUnknownPrefix,UNK-9002,,UNK,Epic,Scale Rows - Unknown Prefix - Triage placeholder wave 03,Resource Group,UNK,,review_needed,Epic key prefix 'UNK' is not mapped to a resource group.,Add the prefix to resource_groups or confirm the epic should be excluded.,83
Warning,ExcludedUnknownPrefix,UNK-9003,,UNK,Epic,Scale Rows - Unknown Prefix - Unassigned portfolio item wave 04,Resource Group,UNK,,review_needed,Epic key prefix 'UNK' is not mapped to a resource group.,Add the prefix to resource_groups or confirm the epic should be excluded.,86
Info,AddedEpic,CORE-1000,CORE-1000,CORE,Epic,Client Walkthrough - Identity API name before Jira rename,Name,,Client Walkthrough - Identity API name before Jira rename,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,17
Info,AddedEpic,CORE-1000,CORE-1000,CORE,Epic,Client Walkthrough - Identity API name before Jira rename,Rollup Key,,INIT-100,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,17
Info,AddedEpic,CORE-1000,CORE-1000,CORE,Epic,Client Walkthrough - Identity API name before Jira rename,Resource Group,,Core Product Engineering,changed_cell,Epic is included in the planned sandbox and was not found in the comparison baseline.,Review the added epic in the sandbox Project file.,17
